"Genus"	"MeasID_3"	"MeasID_4"	"MeasID_5"	"MeasID_6"	"MeasID_7"	"MeasID_8"	"MeasID_9"	"MeasID_10"	"MeasID_11"	"MeasID_12"	"MeasID_13"	"MeasID_14"	"MeasID_15"	"MeasID_16"	"MeasID_17"	"MeasID_18"
"1553"	"Isoberlinia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.201667	NA	NA	NA	NA	NA	NA
"1554"	"Isoetopsis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.268876944	NA
"1555"	"Isoglossa"	NA	NA	NA	NA	NA	NA	NA	NA	1.966243169	4.4515	NA	NA	NA	NA	23.23	NA
"1556"	"Isolepis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.085192797	NA
"1557"	"Isonandra"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.847953216	NA
"1558"	"Isopogon"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.6087428336	NA
"1559"	"Isotropis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2	NA	NA	NA	NA	NA	NA
"1560"	"Itea"	NA	NA	NA	NA	NA	NA	NA	NA	0.795169639	1.202	NA	NA	NA	NA	14.085159633	NA
"1561"	"Iva"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.456	NA
"1562"	"Ixeris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14	NA	NA	NA	NA	NA	NA
"1563"	"Ixiolaena"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.88484756075	NA
"1564"	"Ixonanthes"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	7.25	NA
"1565"	"Ixora"	NA	NA	NA	NA	NA	NA	NA	NA	1.626125	1.56125	NA	NA	NA	0.41	10.3963317655	NA
"1566"	"Jacaranda"	26.0125	NA	NA	NA	NA	NA	NA	NA	1.61955568333333	2.61850272447059	NA	NA	NA	NA	13.8211143086444	NA
"1567"	"Jacaratia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.158101088	NA
"1568"	"Jacksonia"	NA	NA	NA	NA	NA	NA	NA	NA	5.001794675	1.54375	NA	NA	NA	NA	3.207697289	NA
"1569"	"Jacquinia"	NA	NA	NA	NA	NA	NA	NA	NA	2.427716849	0.972	NA	NA	NA	NA	6.706	NA
"1570"	"Jasione"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.318	NA
"1571"	"Jasminum"	NA	NA	NA	NA	NA	NA	NA	NA	3.130625223	1.9874265	NA	NA	NA	NA	10.3666478364	NA
"1572"	"Jatropha"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.225204129	NA	NA	NA	NA	NA	NA
"1573"	"Juglans"	16.9	NA	NA	NA	NA	NA	NA	NA	1.70455677384	2.31497058823235	NA	NA	NA	NA	17.0679790952333	NA
"1574"	"Julbernardia"	NA	NA	NA	NA	NA	NA	NA	NA	3.20829	NA	NA	NA	NA	NA	NA	NA
"1575"	"Juncus"	42.613447229	NA	NA	NA	NA	NA	NA	NA	2.3357836954	1.84275933945526	0.758215	NA	1.65512707876231	NA	13.0812099304583	NA
"1576"	"Juniperus"	30.5	NA	NA	NA	NA	NA	NA	NA	3.3000012924	1.16511684414571	0.838725	0.813176470588235	NA	0.1378	8.38247280480357	13
"1577"	"Jurinea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86	NA	NA	NA	NA	9.366	NA
"1578"	"Justicia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.9526922506667	NA
"1579"	"Kageneckia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52333333333333	NA	NA	NA	NA	5.555555555	NA
"1580"	"Kalanchoe"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	4.529999999	NA
"1581"	"Kalidium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.69616666666154	NA	NA	NA	NA	NA	NA
"1582"	"Kalmia"	NA	NA	NA	NA	NA	NA	NA	NA	1.46787999342857	1.258026	NA	NA	NA	0.415444	19.7839593252727	NA
"1583"	"Kalopanax"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.7246990093333	NA
"1584"	"Kandelia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.9075	NA	NA	NA	NA	NA	NA
"1585"	"Karelinia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.58	NA	NA	NA	NA	NA	NA
"1586"	"Kemulariella"	NA	NA	NA	NA	NA	NA	NA	NA	1.095105864	2.8688797572	NA	NA	NA	NA	26.197282388	NA
"1587"	"Kennedia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.532358121	NA
"1588"	"Kernera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.54	NA
"1589"	"Keteleeria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7965	NA	NA	NA	NA	NA	NA
"1590"	"Khaya"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.99	NA	NA	NA	NA	NA	NA
"1591"	"Kickxia"	NA	NA	NA	NA	NA	NA	NA	NA	0.6260151025	2.150535	NA	NA	NA	NA	32.635458382	NA
"1592"	"Kielmeyera"	NA	NA	NA	NA	NA	NA	NA	NA	1.9766361725	1.18357142857143	NA	NA	NA	NA	5.89933333333333	NA
"1593"	"Kigelia"	NA	NA	NA	NA	NA	NA	NA	NA	1.84548	1.69	NA	NA	NA	NA	9.157509157	NA
"1594"	"Kiggelaria"	NA	NA	NA	NA	NA	NA	NA	NA	2.7172465805	3.697	NA	NA	NA	NA	13.32	NA
"1595"	"Knautia"	NA	NA	NA	NA	NA	NA	NA	NA	1.094172977	2.28591666675	NA	NA	NA	NA	21.1864294473889	NA
"1596"	"Knorringia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.598452278	NA
"1597"	"Kobresia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47769250561798	NA	NA	NA	NA	16.6872625247188	NA
"1598"	"Kochia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.12733333333333	NA	NA	NA	NA	19.379844961	NA
"1599"	"Koeleria"	36.6818468	NA	NA	NA	NA	NA	NA	NA	1.46969589581818	1.52722409471591	NA	1.42131871428571	NA	NA	13.331101321625	16.9
"1600"	"Koilodepas"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.995	NA	NA	NA	NA	NA	NA
"1601"	"Kokoona"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.666666666	NA
"1602"	"Koompassia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.771929824	NA
"1603"	"Korthalsella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.63	NA	NA	NA	NA	9.149130832	NA
"1604"	"Krameria"	NA	NA	NA	NA	NA	NA	NA	NA	4.1	1.85829268292683	NA	NA	NA	NA	NA	NA
"1605"	"Krascheninnikovia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.706638115	NA
"1606"	"Krukoviella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.22	NA
"1607"	"Kuhnia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	NA	NA	NA	NA	NA	NA
"1608"	"Kunzea"	NA	NA	NA	NA	NA	NA	NA	NA	2.2624	NA	NA	NA	NA	NA	11.1717681095	NA
"1609"	"Labordia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81	NA	NA	NA	NA	16.155088852	NA
"1610"	"Laburnum"	NA	NA	NA	NA	NA	NA	NA	NA	1.911301221	3.2039583333125	NA	NA	NA	NA	17.9306883692115	27.1
"1611"	"Lacistema"	26.7475	NA	NA	NA	NA	NA	NA	NA	2.143676085	2.141090489	NA	NA	NA	NA	18.284430435	NA
"1612"	"Lacmellea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.721501621	NA	NA	NA	NA	16.1770593977097	NA
"1613"	"Lactuca"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95333333333333	NA	NA	NA	NA	22.0895420134444	NA
"1614"	"Lacunaria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"1615"	"Laeliocattleya"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.962308	NA	NA	NA	2.318462	NA	NA
"1616"	"Laennecia"	NA	NA	NA	NA	NA	NA	NA	NA	1.07750613	2.1550122602	NA	NA	NA	NA	20	NA
"1617"	"Laetia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.46071838028571	NA	NA	NA	NA	15.4141524603542	NA
"1618"	"Lafoensia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7529374095	NA	NA	NA	NA	10.8536173555455	NA
"1619"	"Lagarostrobos"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.644706448	NA
"1620"	"Lagenophora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.3607954238	NA
"1621"	"Lagerstroemia"	NA	NA	NA	NA	NA	NA	NA	NA	1.74706	1.84333333333333	NA	NA	NA	NA	9.64547058	NA
"1622"	"Lagochilus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.416	NA	NA	NA	NA	NA	NA
"1623"	"Lagopsis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.095	NA	NA	NA	NA	NA	NA
"1624"	"Lagotis"	NA	NA	NA	NA	NA	NA	NA	NA	2.205174	2.45801703126667	NA	NA	NA	NA	13.0219538785	NA
"1625"	"Lagrezia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	41.988	NA
"1626"	"Laguncularia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01333333333333	NA	NA	NA	NA	7.65696784	NA
"1627"	"Lagurus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA	NA	NA	NA	NA
"1628"	"Lambertia"	NA	NA	NA	NA	NA	NA	NA	NA	1.34061745933333	0.607745127227273	NA	NA	NA	NA	4.368535935	NA
"1629"	"Lamiastrum"	13.1012903235	NA	NA	NA	NA	NA	NA	NA	0.825229233	3.4312746278	NA	NA	NA	NA	27.6372401371818	NA
"1630"	"Lamiophlomis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.682	NA	NA	NA	NA	10.3179758612	NA
"1631"	"Lamium"	17.243745189	NA	NA	NA	NA	NA	NA	NA	0.518105819	3.342666550725	NA	NA	NA	1.8212885	35.1326124606316	NA
"1632"	"Lannea"	NA	NA	NA	NA	NA	NA	NA	NA	1.879545	1.7042	NA	NA	NA	NA	12.391573729	NA
"1633"	"Lansium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.18	NA	NA	NA	NA	NA	NA
"1634"	"Lantana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.53916666666667	NA	NA	NA	NA	22.8879098443333	NA
"1635"	"Laplacea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	9.499999999	NA
"1636"	"Laportea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.505	NA	NA	NA	NA	NA	NA
"1637"	"Lappula"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.6665	NA	NA	NA	NA	26.104751984125	NA
"1638"	"Lapsana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.3791666666667	NA
"1639"	"Larix"	26.6266666666667	115.806666666667	NA	NA	NA	NA	NA	NA	1.99379918841935	1.96221621621441	NA	2.58055555555	NA	1.66	10.7002646468684	17.95
"1640"	"Larrea"	NA	NA	NA	NA	NA	NA	NA	NA	4.3413156994	2.15050508695652	NA	NA	NA	NA	5.72771483655556	NA
"1641"	"Laserpitium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.61333333333333	NA	NA	NA	NA	14.985	NA
"1642"	"Lasianthus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.181818181	NA
"1643"	"Lasiopetalum"	NA	NA	NA	NA	NA	NA	NA	NA	1.39931446266667	1.154487959775	NA	NA	NA	NA	8.268061736	NA
"1644"	"Lastreopsis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.4961438305	NA
"1645"	"Lathyrus"	12.37186182	NA	NA	NA	NA	NA	NA	NA	1.74640371061538	3.6755197682	2.931425	3.502	NA	1.73028	26.8752132516398	NA
"1646"	"Launaea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.281054813	NA
"1647"	"Laurelia"	NA	NA	NA	NA	NA	NA	NA	NA	2.2143548385	1.505	NA	NA	NA	NA	6.835	NA
"1648"	"Laurus"	NA	NA	NA	NA	NA	NA	NA	NA	1.620273	1.3835	NA	NA	NA	NA	9.0943564728	NA
"1649"	"Lavandula"	NA	NA	NA	NA	NA	NA	NA	NA	1.91049138125	1.50794071428571	NA	NA	NA	NA	16.6216741208333	NA
"1650"	"Lavatera"	NA	NA	NA	NA	NA	NA	NA	NA	2.408971175	3.855	NA	NA	NA	NA	20.92134591225	NA
"1651"	"Laxmannia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.081772151	NA
"1652"	"Leandra"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.569467169	NA
"1653"	"Lecythidaceae"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16	NA	NA	NA	NA	NA	NA
"1654"	"Lecythis"	NA	NA	NA	NA	NA	NA	NA	NA	2.35	2.30776438853824	NA	NA	NA	NA	11.1120740638	NA
"1655"	"Ledum"	30.7666666666667	NA	NA	NA	NA	NA	NA	NA	3.0132419508	1.51508235294118	NA	NA	NA	NA	11.5894607999615	NA
"1656"	"Leea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.4840487733333	NA
"1657"	"Leersia"	NA	NA	NA	NA	NA	NA	NA	NA	0.69552	2.57895266666667	NA	1.973543	NA	NA	36.7484543493333	NA
"1658"	"Legousia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65.6833333333333	NA
"1659"	"Leguminosae"	NA	NA	NA	NA	NA	NA	NA	NA	2.15957443155556	2.32941176470588	NA	NA	NA	NA	11.7181444444444	NA
"1660"	"Leichardtia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.8	NA
"1661"	"Lembotropis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.509	NA
"1662"	"Lemna"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.8625254942273	NA
"1663"	"Leocothea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.493506493	NA
"1664"	"Leonia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.905	NA	NA	NA	NA	NA	NA
"1665"	"Leontodon"	23.4613365168	NA	NA	NA	NA	NA	NA	NA	1.12760113	2.17806905135	NA	NA	NA	NA	24.9608036487203	25.1
"1666"	"Leontopodium"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.515644555	NA
"1667"	"Leonurus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.276	NA	NA	NA	NA	24.153	NA
"1668"	"Lepechinia"	NA	NA	NA	NA	NA	NA	NA	NA	1.98562847275	1.91610313254	NA	NA	NA	NA	11.6038148555	NA
"1669"	"Lepiderema"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.46341946	NA
"1670"	"Lepidium"	NA	NA	NA	NA	NA	NA	NA	NA	2.0062242145	3.9703160813625	NA	NA	NA	NA	28.3975142312549	NA
"1671"	"Lepidosperma"	NA	NA	NA	NA	NA	NA	NA	NA	2.48160535075	0.559375	NA	NA	NA	NA	3.560370757	NA
"1672"	"Lepidothamnus"	NA	NA	NA	NA	NA	NA	NA	NA	1.254953763	1.0192357057	NA	NA	NA	NA	8.121699263	NA
"1673"	"Lepisanthes"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.339869281	NA
"1674"	"Leptaulus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	NA	NA	NA	NA	NA	NA
"1675"	"Leptinella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.845272061	NA
"1676"	"Leptodermis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.503	NA	NA	NA	NA	15.6531275745	NA
"1677"	"Leptoloma"	19.51407285	NA	NA	NA	NA	NA	NA	NA	0.588476749	2.325	NA	NA	NA	NA	39.66625	NA
"1678"	"Leptopteris"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.99557160725	NA
"1679"	"Leptorhynchos"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.02	NA
"1680"	"Leptospermum"	NA	NA	NA	NA	NA	NA	NA	NA	1.93918455808696	1.05376890133889	NA	NA	NA	NA	9.03816394428125	NA
"1681"	"Lespedeza"	23.1298967071429	NA	NA	NA	NA	NA	NA	NA	1.67085484029412	2.35266327083617	NA	3.31250183333333	NA	NA	17.0753657140303	NA
"1682"	"Leucadendron"	NA	NA	NA	NA	NA	NA	NA	NA	1.39051085838095	0.540704822128358	NA	NA	NA	NA	4.9346432806	NA
"1683"	"Leucaena"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.759375	NA	NA	NA	NA	10.5742000565	NA
"1684"	"Leucanthemopsis"	NA	NA	NA	NA	NA	NA	NA	NA	1.4950275	2.36	NA	NA	NA	NA	15.75	NA
"1685"	"Leucanthemum"	NA	NA	NA	NA	NA	NA	NA	NA	0.928556285	2.00777777766667	NA	NA	NA	NA	19.7180810489592	NA
"1686"	"Leucobryum"	NA	NA	NA	NA	NA	NA	NA	NA	0.0357	0.237	NA	NA	NA	NA	8.333333333	NA
"1687"	"Leucojum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.588	NA
"1688"	"Leucopogon"	NA	NA	NA	NA	NA	NA	NA	NA	1.739097635	0.952333333333333	NA	NA	NA	NA	8.93616767015385	NA
"1689"	"Leucosceptrum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.5275	NA	NA	NA	NA	NA	NA
"1690"	"Leucosidea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA
"1691"	"Leucospermum"	NA	NA	NA	NA	NA	NA	NA	NA	1.537628369	0.664775625336364	NA	NA	NA	NA	4.2163433412	NA
"1692"	"Leucothoe"	NA	NA	NA	NA	NA	NA	NA	NA	0.8718329595	1.0675	NA	NA	NA	NA	11.7083963042	NA
"1693"	"Leuzea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.448311784	NA
"1694"	"Levisticum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	NA
"1695"	"Leycesteria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.115355783	NA
"1696"	"Leymus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.79277777777778	NA	NA	NA	NA	8.837246541	NA
"1697"	"liana"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.0327210751429	NA
"1698"	"Liatris"	33.1395837	NA	NA	NA	NA	NA	NA	NA	1.26113754333333	1.50135332732	NA	2.766215	NA	NA	15.5299875005556	NA
"1699"	"Libertia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.088634398	NA
"1700"	"Libocedrus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.346886998	NA
"1701"	"Librevillea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	NA	NA	NA	NA	NA	NA
"1702"	"Licania"	27.245	NA	NA	NA	NA	NA	NA	NA	1.43419440908333	1.45513883951163	NA	NA	NA	NA	13.6812264244512	NA
"1703"	"Licaria"	14.425	NA	NA	NA	NA	NA	NA	NA	3.07880049633333	2.123784800925	NA	NA	NA	NA	11.0245440261429	NA
"1704"	"Licuala"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA
"1705"	"Ligaria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.576465298	NA
"1706"	"Ligularia"	NA	NA	NA	NA	NA	NA	NA	NA	1.147041868	2.08090303108889	NA	NA	NA	NA	12.4526601234444	NA
"1707"	"Ligusticum"	NA	NA	NA	NA	NA	NA	NA	NA	2.2700973135	3.885	NA	NA	NA	NA	22.2267067913889	NA
"1708"	"Ligustrum"	NA	NA	NA	NA	NA	NA	NA	NA	1.474005816	1.7311249999875	NA	NA	NA	NA	14.100730213069	25.98
"1709"	"Lilaea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.592960288	NA
"1710"	"Lilium"	NA	NA	NA	NA	NA	NA	NA	NA	1.458879999	3.76	NA	NA	NA	NA	22.7159018845	NA
"1711"	"Limonium"	NA	NA	NA	NA	NA	NA	NA	NA	2.658551732	2.53537878787727	NA	NA	NA	NA	10.9005984861667	NA
"1712"	"Limosella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.3	NA
"1713"	"Linaria"	27.1536895748	NA	NA	NA	NA	NA	NA	NA	1.253319473	1.82657374216	NA	NA	NA	NA	19.3653185444359	NA
"1714"	"Lindackeria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.26709233033333	NA	NA	NA	NA	13.5850716669687	NA
"1715"	"Lindelofia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.286644951	NA
"1716"	"Lindera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.39354545454545	NA	NA	NA	NA	30.55647068075	NA
"1717"	"Linnaea"	NA	NA	NA	NA	NA	NA	NA	NA	0.5583233035	0.986033169816667	NA	NA	NA	NA	28.4198660212222	NA
"1718"	"Linociera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA
"1719"	"Linum"	NA	NA	NA	NA	NA	NA	NA	NA	1.8430857605	2.38769914431111	NA	NA	NA	NA	30.7684186254068	NA
"1720"	"Liparis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA	38.005	NA
"1721"	"Lippia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.87	NA	NA	NA	NA	6.098183981	NA
"1722"	"Liquidambar"	NA	NA	NA	NA	NA	NA	NA	NA	1.63184390654545	1.59506624489796	NA	NA	NA	NA	12.4404683894615	NA
"1723"	"Liriodendron"	31.4	45.5	NA	NA	NA	NA	NA	NA	1.29534872244444	2.35259319047619	NA	1.93577777777778	NA	0.21	17.1639728704167	NA
"1724"	"Liriope"	NA	NA	NA	NA	NA	NA	NA	NA	2.165975103	2.61	NA	NA	NA	NA	12.05	NA
"1725"	"Lisianthius"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.451795841	NA
"1726"	"Lissanthe"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.587867647	NA
"1727"	"Listera"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35.5972819917	NA
"1728"	"Litchi"	NA	NA	NA	NA	NA	NA	NA	NA	1.83038	1.376	NA	NA	NA	NA	7.7579519	NA
"1729"	"Lithocarpus"	NA	NA	NA	NA	NA	NA	NA	NA	2.53258239	1.4456244259	NA	NA	NA	NA	9.86071040466667	NA
"1730"	"Lithospermum"	28.76317864	NA	NA	NA	NA	NA	NA	NA	1.09166166009091	1.72914100612143	NA	NA	NA	NA	19.1987766810476	NA
"1731"	"Lithraea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.295	NA	NA	NA	NA	5.4752631574	NA
"1732"	"Lithrea"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.178999999	NA
"1733"	"Litsea"	NA	NA	NA	NA	NA	NA	NA	NA	0.7735975175	1.965782224675	NA	NA	NA	NA	15.6854995947778	NA
"1734"	"Littorella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.005	NA	NA	NA	NA	13.785	NA
"1735"	"Livistona"	NA	NA	NA	NA	NA	NA	NA	NA	3.086238948	1.34091666666667	NA	NA	NA	NA	7.10669322125	NA
"1736"	"Lloydia"	NA	NA	NA	NA	NA	NA	NA	NA	1.533750207	2.2603670208	NA	NA	NA	NA	8.93827065833333	NA
"1737"	"Lobelia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.242186	NA	NA	NA	NA	28.7788251793333	NA
"1738"	"Logfia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.292	NA	NA	NA	NA	33.990625	NA
"1739"	"Loiseleuria"	NA	NA	NA	NA	NA	NA	NA	NA	2.06553333333333	0.888333333333333	NA	NA	NA	NA	4.62072920066667	NA
"1740"	"Lolium"	20.2	NA	NA	NA	NA	NA	NA	NA	1.482759618375	2.74100140744444	NA	0.97	NA	0.8	27.12122817615	22.3
"1741"	"Lomandra"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.15282043610526	NA
"1742"	"Lomariopsis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.863777089	NA
"1743"	"Lomatia"	NA	NA	NA	NA	NA	NA	NA	NA	0.9377195162	0.674752598775	NA	NA	NA	NA	7.94762205575	NA
"1744"	"Lomatocarpa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.181818181	NA
"1745"	"Lonchitis"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.555555555	NA
"1746"	"Lonchocarpus"	NA	NA	NA	NA	NA	NA	NA	NA	2.172067333	3.50682539609091	NA	NA	NA	NA	14.8390633025263	NA
"1747"	"Lonicera"	26.9	NA	NA	NA	NA	NA	NA	NA	1.37402517933333	2.2252416666625	NA	NA	NA	NA	19.0119439878851	44.8
"1748"	"Lophira"	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	NA	NA	NA
"1749"	"Lophochloa"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.12	NA
"1750"	"Lophomyrtus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.20831885	NA
"1751"	"Lophopetalum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.740454076	NA
"1752"	"Lophostemon"	NA	NA	NA	NA	NA	NA	NA	NA	1.254711232	0.986	NA	NA	NA	NA	11.9821935678	NA
"1753"	"Loranthaceae"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.103242557	NA
"1754"	"Loranthus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.473662	NA	NA	NA	NA	NA	NA
