"obsID"	"traitcolnum"	"traitname"	"invCWM"	"natCWM"	"numspp"	"numinfospp"	"info"
"700"	"44"	"12"	"MeasID_14"	0.7483433	1.4966866	2	"1"	NA
"701"	"44"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"702"	"44"	"14"	"MeasID_16"	NA	NA	2	"0"	NA
"703"	"44"	"15"	"MeasID_17"	31.9537578615833	20.1158490565	2	"2"	NA
"704"	"44"	"16"	"MeasID_18"	NA	NA	2	"0"	NA
"705"	"45"	"1"	"MeasID_3"	20.0096529345198	22.8681747823084	8	"6"	NA
"706"	"45"	"2"	"MeasID_4"	19.6131211180124	22.4149955634428	8	"3"	NA
"707"	"45"	"3"	"MeasID_5"	12.744375	14.565	8	"1"	NA
"708"	"45"	"4"	"MeasID_6"	NA	NA	8	"0"	NA
"709"	"45"	"5"	"MeasID_7"	10.4854375	11.9833571428571	8	"1"	NA
"710"	"45"	"6"	"MeasID_8"	NA	NA	8	"0"	NA
"711"	"45"	"7"	"MeasID_9"	NA	NA	8	"0"	NA
"712"	"45"	"8"	"MeasID_10"	NA	NA	8	"0"	NA
"713"	"45"	"9"	"MeasID_11"	1.46511574491441	1.37484269904504	8	"8"	NA
"714"	"45"	"10"	"MeasID_12"	1.81280269522969	1.82562144761148	8	"8"	NA
"715"	"45"	"11"	"MeasID_13"	0.488228125	0.557975	8	"5"	NA
"716"	"45"	"12"	"MeasID_14"	0.571350127314815	0.652971574074074	8	"3"	NA
"717"	"45"	"13"	"MeasID_15"	NA	NA	8	"0"	NA
"718"	"45"	"14"	"MeasID_16"	0.428822916373012	0.490083332997728	8	"6"	NA
"719"	"45"	"15"	"MeasID_17"	17.0987910358398	17.703495372446	8	"8"	NA
"720"	"45"	"16"	"MeasID_18"	10.939010989011	9.45886970172684	8	"6"	NA
"721"	"46"	"1"	"MeasID_3"	20.0096529345198	22.8681747823084	8	"6"	NA
"722"	"46"	"2"	"MeasID_4"	19.6131211180124	22.4149955634428	8	"3"	NA
"723"	"46"	"3"	"MeasID_5"	12.744375	14.565	8	"1"	NA
"724"	"46"	"4"	"MeasID_6"	NA	NA	8	"0"	NA
"725"	"46"	"5"	"MeasID_7"	10.4854375	11.9833571428571	8	"1"	NA
"726"	"46"	"6"	"MeasID_8"	NA	NA	8	"0"	NA
"727"	"46"	"7"	"MeasID_9"	NA	NA	8	"0"	NA
"728"	"46"	"8"	"MeasID_10"	NA	NA	8	"0"	NA
"729"	"46"	"9"	"MeasID_11"	1.46511574491441	1.37484269904504	8	"8"	NA
"730"	"46"	"10"	"MeasID_12"	1.81280269522969	1.82562144761148	8	"8"	NA
"731"	"46"	"11"	"MeasID_13"	0.488228125	0.557975	8	"5"	NA
"732"	"46"	"12"	"MeasID_14"	0.571350127314815	0.652971574074074	8	"3"	NA
"733"	"46"	"13"	"MeasID_15"	NA	NA	8	"0"	NA
"734"	"46"	"14"	"MeasID_16"	0.428822916373012	0.490083332997728	8	"6"	NA
"735"	"46"	"15"	"MeasID_17"	17.0987910358398	17.703495372446	8	"8"	NA
"736"	"46"	"16"	"MeasID_18"	10.939010989011	9.45886970172684	8	"6"	NA
"737"	"47"	"1"	"MeasID_3"	20.0096529345198	22.8681747823084	8	"6"	NA
"738"	"47"	"2"	"MeasID_4"	19.6131211180124	22.4149955634428	8	"3"	NA
"739"	"47"	"3"	"MeasID_5"	12.744375	14.565	8	"1"	NA
"740"	"47"	"4"	"MeasID_6"	NA	NA	8	"0"	NA
"741"	"47"	"5"	"MeasID_7"	10.4854375	11.9833571428571	8	"1"	NA
"742"	"47"	"6"	"MeasID_8"	NA	NA	8	"0"	NA
"743"	"47"	"7"	"MeasID_9"	NA	NA	8	"0"	NA
"744"	"47"	"8"	"MeasID_10"	NA	NA	8	"0"	NA
"745"	"47"	"9"	"MeasID_11"	1.46511574491441	1.37484269904504	8	"8"	NA
"746"	"47"	"10"	"MeasID_12"	1.81280269522969	1.82562144761148	8	"8"	NA
"747"	"47"	"11"	"MeasID_13"	0.488228125	0.557975	8	"5"	NA
"748"	"47"	"12"	"MeasID_14"	0.571350127314815	0.652971574074074	8	"3"	NA
"749"	"47"	"13"	"MeasID_15"	NA	NA	8	"0"	NA
"750"	"47"	"14"	"MeasID_16"	0.428822916373012	0.490083332997728	8	"6"	NA
"751"	"47"	"15"	"MeasID_17"	17.0987910358398	17.703495372446	8	"8"	NA
"752"	"47"	"16"	"MeasID_18"	10.939010989011	9.45886970172684	8	"6"	NA
"753"	"48"	"1"	"MeasID_3"	20.0096529345198	22.8681747823084	8	"6"	NA
"754"	"48"	"2"	"MeasID_4"	19.6131211180124	22.4149955634428	8	"3"	NA
"755"	"48"	"3"	"MeasID_5"	12.744375	14.565	8	"1"	NA
"756"	"48"	"4"	"MeasID_6"	NA	NA	8	"0"	NA
"757"	"48"	"5"	"MeasID_7"	10.4854375	11.9833571428571	8	"1"	NA
"758"	"48"	"6"	"MeasID_8"	NA	NA	8	"0"	NA
"759"	"48"	"7"	"MeasID_9"	NA	NA	8	"0"	NA
"760"	"48"	"8"	"MeasID_10"	NA	NA	8	"0"	NA
"761"	"48"	"9"	"MeasID_11"	1.20298736166441	1.37484269904504	8	"7"	NA
"762"	"48"	"10"	"MeasID_12"	1.59741876666005	1.82562144761148	8	"7"	NA
"763"	"48"	"11"	"MeasID_13"	0.488228125	0.557975	8	"5"	NA
"764"	"48"	"12"	"MeasID_14"	0.571350127314815	0.652971574074074	8	"3"	NA
"765"	"48"	"13"	"MeasID_15"	NA	NA	8	"0"	NA
"766"	"48"	"14"	"MeasID_16"	0.428822916373012	0.490083332997728	8	"6"	NA
"767"	"48"	"15"	"MeasID_17"	15.4905584508902	17.703495372446	8	"7"	NA
"768"	"48"	"16"	"MeasID_18"	8.27651098901099	9.45886970172684	8	"5"	NA
"769"	"49"	"1"	"MeasID_3"	20.0096529345198	22.8681747823084	8	"6"	NA
"770"	"49"	"2"	"MeasID_4"	19.6131211180124	22.4149955634428	8	"3"	NA
"771"	"49"	"3"	"MeasID_5"	12.744375	14.565	8	"1"	NA
"772"	"49"	"4"	"MeasID_6"	NA	NA	8	"0"	NA
"773"	"49"	"5"	"MeasID_7"	10.4854375	11.9833571428571	8	"1"	NA
"774"	"49"	"6"	"MeasID_8"	NA	NA	8	"0"	NA
"775"	"49"	"7"	"MeasID_9"	NA	NA	8	"0"	NA
"776"	"49"	"8"	"MeasID_10"	NA	NA	8	"0"	NA
"777"	"49"	"9"	"MeasID_11"	1.20298736166441	1.37484269904504	8	"7"	NA
"778"	"49"	"10"	"MeasID_12"	1.59741876666005	1.82562144761148	8	"7"	NA
"779"	"49"	"11"	"MeasID_13"	0.488228125	0.557975	8	"5"	NA
"780"	"49"	"12"	"MeasID_14"	0.571350127314815	0.652971574074074	8	"3"	NA
"781"	"49"	"13"	"MeasID_15"	NA	NA	8	"0"	NA
"782"	"49"	"14"	"MeasID_16"	0.428822916373012	0.490083332997728	8	"6"	NA
"783"	"49"	"15"	"MeasID_17"	15.4905584508902	17.703495372446	8	"7"	NA
"784"	"49"	"16"	"MeasID_18"	8.27651098901099	9.45886970172684	8	"5"	NA
"785"	"50"	"1"	"MeasID_3"	20.3601164044568	22.9051309550139	9	"7"	NA
"786"	"50"	"2"	"MeasID_4"	27.0069494112972	30.3828180877094	9	"4"	NA
"787"	"50"	"3"	"MeasID_5"	11.3283333333333	12.744375	9	"1"	NA
"788"	"50"	"4"	"MeasID_6"	NA	NA	9	"0"	NA
"789"	"50"	"5"	"MeasID_7"	9.32038888888889	10.4854375	9	"1"	NA
"790"	"50"	"6"	"MeasID_8"	NA	NA	9	"0"	NA
"791"	"50"	"7"	"MeasID_9"	NA	NA	9	"0"	NA
"792"	"50"	"8"	"MeasID_10"	NA	NA	9	"0"	NA
"793"	"50"	"9"	"MeasID_11"	1.41194028726862	1.3263044399272	9	"9"	NA
"794"	"50"	"10"	"MeasID_12"	1.83953477633669	1.85409269480913	9	"9"	NA
"795"	"50"	"11"	"MeasID_13"	0.433980555555556	0.488228125	9	"5"	NA
"796"	"50"	"12"	"MeasID_14"	0.588893893701332	0.662505630413998	9	"4"	NA
"797"	"50"	"13"	"MeasID_15"	NA	NA	9	"0"	NA
"798"	"50"	"14"	"MeasID_16"	0.464169258998233	0.522190416373012	9	"8"	NA
"799"	"50"	"15"	"MeasID_17"	17.3882866276426	17.9535898711484	9	"9"	NA
"800"	"50"	"16"	"MeasID_18"	13.2346764346764	12.226510989011	9	"8"	NA
"801"	"51"	"1"	"MeasID_3"	20.3601164044568	22.9051309550139	9	"7"	NA
"802"	"51"	"2"	"MeasID_4"	27.0069494112972	30.3828180877094	9	"4"	NA
"803"	"51"	"3"	"MeasID_5"	11.3283333333333	12.744375	9	"1"	NA
"804"	"51"	"4"	"MeasID_6"	NA	NA	9	"0"	NA
"805"	"51"	"5"	"MeasID_7"	9.32038888888889	10.4854375	9	"1"	NA
"806"	"51"	"6"	"MeasID_8"	NA	NA	9	"0"	NA
"807"	"51"	"7"	"MeasID_9"	NA	NA	9	"0"	NA
"808"	"51"	"8"	"MeasID_10"	NA	NA	9	"0"	NA
"809"	"51"	"9"	"MeasID_11"	1.17893727993528	1.3263044399272	9	"8"	NA
"810"	"51"	"10"	"MeasID_12"	1.64808239538589	1.85409269480913	9	"8"	NA
"811"	"51"	"11"	"MeasID_13"	0.433980555555556	0.488228125	9	"5"	NA
"812"	"51"	"12"	"MeasID_14"	0.588893893701332	0.662505630413998	9	"4"	NA
"813"	"51"	"13"	"MeasID_15"	NA	NA	9	"0"	NA
"814"	"51"	"14"	"MeasID_16"	0.464169258998233	0.522190416373012	9	"8"	NA
"815"	"51"	"15"	"MeasID_17"	15.958746552132	17.9535898711484	9	"8"	NA
"816"	"51"	"16"	"MeasID_18"	10.8680097680098	12.226510989011	9	"7"	NA
"817"	"52"	"1"	"MeasID_3"	14.4940964565663	16.104551618407	10	"6"	NA
"818"	"52"	"2"	"MeasID_4"	26.4001397515528	29.3334886128364	10	"5"	NA
"819"	"52"	"3"	"MeasID_5"	10.1955	11.3283333333333	10	"1"	NA
"820"	"52"	"4"	"MeasID_6"	NA	NA	10	"0"	NA
"821"	"52"	"5"	"MeasID_7"	8.38835	9.32038888888889	10	"1"	NA
"822"	"52"	"6"	"MeasID_8"	NA	NA	10	"0"	NA
"823"	"52"	"7"	"MeasID_9"	NA	NA	10	"0"	NA
"824"	"52"	"8"	"MeasID_10"	NA	NA	10	"0"	NA
"825"	"52"	"9"	"MeasID_11"	1.10508355070635	1.22787061189594	10	"8"	NA
"826"	"52"	"10"	"MeasID_12"	1.71919513712725	1.91021681903027	10	"9"	NA
"827"	"52"	"11"	"MeasID_13"	0.1062	0.118	10	"1"	NA
"828"	"52"	"12"	"MeasID_14"	0.510611768012201	0.567346408902446	10	"4"	NA
"829"	"52"	"13"	"MeasID_15"	NA	NA	10	"0"	NA
"830"	"52"	"14"	"MeasID_16"	0.106285796949761	0.118095329944179	10	"5"	NA
"831"	"52"	"15"	"MeasID_17"	17.3337978763667	19.2597754181852	10	"9"	NA
"832"	"52"	"16"	"MeasID_18"	5.26692307692308	5.85213675213676	10	"3"	NA
"833"	"53"	"1"	"MeasID_3"	13.7595001334317	17.1993751667896	5	"3"	NA
"834"	"53"	"2"	"MeasID_4"	34.2877470355731	42.8596837944664	5	"3"	NA
"835"	"53"	"3"	"MeasID_5"	20.391	25.48875	5	"1"	NA
"836"	"53"	"4"	"MeasID_6"	NA	NA	5	"0"	NA
"837"	"53"	"5"	"MeasID_7"	16.7767	20.970875	5	"1"	NA
"838"	"53"	"6"	"MeasID_8"	NA	NA	5	"0"	NA
"839"	"53"	"7"	"MeasID_9"	NA	NA	5	"0"	NA
"840"	"53"	"8"	"MeasID_10"	NA	NA	5	"0"	NA
"841"	"53"	"9"	"MeasID_11"	1.18209657230577	1.47762071538222	5	"4"	NA
"842"	"53"	"10"	"MeasID_12"	1.73688030400458	2.17110038000573	5	"4"	NA
"843"	"53"	"11"	"MeasID_13"	0.2124	0.2655	5	"1"	NA
"844"	"53"	"12"	"MeasID_14"	0.95231575925926	1.19039469907408	5	"3"	NA
"845"	"53"	"13"	"MeasID_15"	NA	NA	5	"0"	NA
"846"	"53"	"14"	"MeasID_16"	0.175989968899522	0.219987461124402	5	"4"	NA
"847"	"53"	"15"	"MeasID_17"	13.8211710701813	17.2764638377267	5	"4"	NA
"848"	"53"	"16"	"MeasID_18"	7.21384615384616	9.0173076923077	5	"2"	NA
"849"	"54"	"1"	"MeasID_3"	NA	NA	11	"0"	NA
"850"	"54"	"2"	"MeasID_4"	NA	NA	11	"0"	NA
"851"	"54"	"3"	"MeasID_5"	NA	NA	11	"0"	NA
"852"	"54"	"4"	"MeasID_6"	NA	NA	11	"0"	NA
"853"	"54"	"5"	"MeasID_7"	NA	NA	11	"0"	NA
"854"	"54"	"6"	"MeasID_8"	NA	NA	11	"0"	NA
"855"	"54"	"7"	"MeasID_9"	NA	NA	11	"0"	NA
"856"	"54"	"8"	"MeasID_10"	NA	NA	11	"0"	NA
"857"	"54"	"9"	"MeasID_11"	0.658991387356643	0.724890526092308	11	"6"	NA
"858"	"54"	"10"	"MeasID_12"	2.20070598277527	1.1754390810528	11	"8"	NA
"859"	"54"	"11"	"MeasID_13"	NA	NA	11	"0"	NA
"860"	"54"	"12"	"MeasID_14"	NA	NA	11	"0"	NA
"861"	"54"	"13"	"MeasID_15"	NA	NA	11	"0"	NA
"862"	"54"	"14"	"MeasID_16"	0.0457575454545455	0.0503333	11	"1"	NA
"863"	"54"	"15"	"MeasID_17"	54.3337675986477	8.43344435851247	11	"7"	NA
"864"	"54"	"16"	"MeasID_18"	NA	NA	11	"0"	NA
"865"	"55"	"1"	"MeasID_3"	28.4614285714286	16.3	7	"4"	NA
"866"	"55"	"2"	"MeasID_4"	72.3242857142857	35.1333333333333	7	"4"	NA
"867"	"55"	"3"	"MeasID_5"	NA	NA	7	"0"	NA
"868"	"55"	"4"	"MeasID_6"	NA	NA	7	"0"	NA
"869"	"55"	"5"	"MeasID_7"	NA	NA	7	"0"	NA
"870"	"55"	"6"	"MeasID_8"	NA	NA	7	"0"	NA
"871"	"55"	"7"	"MeasID_9"	NA	NA	7	"0"	NA
"872"	"55"	"8"	"MeasID_10"	NA	NA	7	"0"	NA
"873"	"55"	"9"	"MeasID_11"	1.27446224242639	1.48687261616413	7	"4"	NA
"874"	"55"	"10"	"MeasID_12"	2.57191056910569	1.44889566395664	7	"6"	NA
"875"	"55"	"11"	"MeasID_13"	0.805142857142857	0.416666666666667	7	"4"	NA
"876"	"55"	"12"	"MeasID_14"	0.534969780219231	0.62413141025577	7	"2"	NA
"877"	"55"	"13"	"MeasID_15"	NA	NA	7	"0"	NA
"878"	"55"	"14"	"MeasID_16"	0.37662798571381	0.439399316666112	7	"1"	NA
"879"	"55"	"15"	"MeasID_17"	13.028619297081	8.71857436552778	7	"7"	NA
"880"	"55"	"16"	"MeasID_18"	1.17212878785714	1.36748358583333	7	"2"	NA
"881"	"56"	"1"	"MeasID_3"	28.4614285714286	16.3	7	"4"	NA
"882"	"56"	"2"	"MeasID_4"	72.3242857142857	35.1333333333333	7	"4"	NA
"883"	"56"	"3"	"MeasID_5"	NA	NA	7	"0"	NA
"884"	"56"	"4"	"MeasID_6"	NA	NA	7	"0"	NA
"885"	"56"	"5"	"MeasID_7"	NA	NA	7	"0"	NA
"886"	"56"	"6"	"MeasID_8"	NA	NA	7	"0"	NA
"887"	"56"	"7"	"MeasID_9"	NA	NA	7	"0"	NA
"888"	"56"	"8"	"MeasID_10"	NA	NA	7	"0"	NA
"889"	"56"	"9"	"MeasID_11"	1.27446224242639	1.48687261616413	7	"4"	NA
"890"	"56"	"10"	"MeasID_12"	2.57191056910569	1.44889566395664	7	"6"	NA
"891"	"56"	"11"	"MeasID_13"	0.805142857142857	0.416666666666667	7	"4"	NA
"892"	"56"	"12"	"MeasID_14"	0.534969780219231	0.62413141025577	7	"2"	NA
"893"	"56"	"13"	"MeasID_15"	NA	NA	7	"0"	NA
"894"	"56"	"14"	"MeasID_16"	0.37662798571381	0.439399316666112	7	"1"	NA
"895"	"56"	"15"	"MeasID_17"	13.028619297081	8.71857436552778	7	"7"	NA
"896"	"56"	"16"	"MeasID_18"	1.17212878785714	1.36748358583333	7	"2"	NA
"897"	"57"	"1"	"MeasID_3"	28.4614285714286	16.3	7	"4"	NA
"898"	"57"	"2"	"MeasID_4"	72.3242857142857	35.1333333333333	7	"4"	NA
"899"	"57"	"3"	"MeasID_5"	NA	NA	7	"0"	NA
"900"	"57"	"4"	"MeasID_6"	NA	NA	7	"0"	NA
"901"	"57"	"5"	"MeasID_7"	NA	NA	7	"0"	NA
"902"	"57"	"6"	"MeasID_8"	NA	NA	7	"0"	NA
"903"	"57"	"7"	"MeasID_9"	NA	NA	7	"0"	NA
"904"	"57"	"8"	"MeasID_10"	NA	NA	7	"0"	NA
"905"	"57"	"9"	"MeasID_11"	1.27446224242639	1.48687261616413	7	"4"	NA
"906"	"57"	"10"	"MeasID_12"	2.57191056910569	1.44889566395664	7	"6"	NA
"907"	"57"	"11"	"MeasID_13"	0.805142857142857	0.416666666666667	7	"4"	NA
"908"	"57"	"12"	"MeasID_14"	0.534969780219231	0.62413141025577	7	"2"	NA
"909"	"57"	"13"	"MeasID_15"	NA	NA	7	"0"	NA
"910"	"57"	"14"	"MeasID_16"	0.37662798571381	0.439399316666112	7	"1"	NA
"911"	"57"	"15"	"MeasID_17"	13.028619297081	8.71857436552778	7	"7"	NA
"912"	"57"	"16"	"MeasID_18"	1.17212878785714	1.36748358583333	7	"2"	NA
"913"	"58"	"1"	"MeasID_3"	31.5434918123837	0	4	"3"	NA
"914"	"58"	"2"	"MeasID_4"	NA	NA	4	"0"	NA
"915"	"58"	"3"	"MeasID_5"	NA	NA	4	"0"	NA
"916"	"58"	"4"	"MeasID_6"	NA	NA	4	"0"	NA
"917"	"58"	"5"	"MeasID_7"	NA	NA	4	"0"	NA
"918"	"58"	"6"	"MeasID_8"	NA	NA	4	"0"	NA
"919"	"58"	"7"	"MeasID_9"	NA	NA	4	"0"	NA
"920"	"58"	"8"	"MeasID_10"	NA	NA	4	"0"	NA
"921"	"58"	"9"	"MeasID_11"	0.758883485906981	1.5890629618	4	"3"	NA
"922"	"58"	"10"	"MeasID_12"	3.061395623375	0.885202375	4	"4"	NA
"923"	"58"	"11"	"MeasID_13"	NA	NA	4	"0"	NA
"924"	"58"	"12"	"MeasID_14"	0.4642387364575	0	4	"2"	NA
"925"	"58"	"13"	"MeasID_15"	NA	NA	4	"0"	NA
"926"	"58"	"14"	"MeasID_16"	NA	NA	4	"0"	NA
"927"	"58"	"15"	"MeasID_17"	21.7787173393291	5.53773734436	4	"4"	NA
"928"	"58"	"16"	"MeasID_18"	NA	NA	4	"0"	NA
"929"	"59"	"1"	"MeasID_3"	31.5434918123837	0	4	"3"	NA
"930"	"59"	"2"	"MeasID_4"	NA	NA	4	"0"	NA
"931"	"59"	"3"	"MeasID_5"	NA	NA	4	"0"	NA
"932"	"59"	"4"	"MeasID_6"	NA	NA	4	"0"	NA
"933"	"59"	"5"	"MeasID_7"	NA	NA	4	"0"	NA
"934"	"59"	"6"	"MeasID_8"	NA	NA	4	"0"	NA
"935"	"59"	"7"	"MeasID_9"	NA	NA	4	"0"	NA
"936"	"59"	"8"	"MeasID_10"	NA	NA	4	"0"	NA
"937"	"59"	"9"	"MeasID_11"	0.758883485906981	1.5890629618	4	"3"	NA
"938"	"59"	"10"	"MeasID_12"	3.061395623375	0.885202375	4	"4"	NA
"939"	"59"	"11"	"MeasID_13"	NA	NA	4	"0"	NA
"940"	"59"	"12"	"MeasID_14"	0.4642387364575	0	4	"2"	NA
"941"	"59"	"13"	"MeasID_15"	NA	NA	4	"0"	NA
"942"	"59"	"14"	"MeasID_16"	NA	NA	4	"0"	NA
"943"	"59"	"15"	"MeasID_17"	21.7787173393291	5.53773734436	4	"4"	NA
"944"	"59"	"16"	"MeasID_18"	NA	NA	4	"0"	NA
"945"	"60"	"1"	"MeasID_3"	NA	NA	2	"0"	NA
"946"	"60"	"2"	"MeasID_4"	NA	NA	2	"0"	NA
"947"	"60"	"3"	"MeasID_5"	NA	NA	2	"0"	NA
"948"	"60"	"4"	"MeasID_6"	NA	NA	2	"0"	NA
"949"	"60"	"5"	"MeasID_7"	NA	NA	2	"0"	NA
"950"	"60"	"6"	"MeasID_8"	NA	NA	2	"0"	NA
"951"	"60"	"7"	"MeasID_9"	NA	NA	2	"0"	NA
"952"	"60"	"8"	"MeasID_10"	NA	NA	2	"0"	NA
"953"	"60"	"9"	"MeasID_11"	2.66547522843659	0	2	"1"	NA
"954"	"60"	"10"	"MeasID_12"	2.59083511478258	0	2	"1"	NA
"955"	"60"	"11"	"MeasID_13"	1.55777127741	0	2	"1"	NA
"956"	"60"	"12"	"MeasID_14"	2.97880961538116	0	2	"1"	NA
"957"	"60"	"13"	"MeasID_15"	NA	NA	2	"0"	NA
"958"	"60"	"14"	"MeasID_16"	2.372756309997	0	2	"1"	NA
"959"	"60"	"15"	"MeasID_17"	7.7877613449	0	2	"1"	NA
"960"	"60"	"16"	"MeasID_18"	2.7166831425	0	2	"1"	NA
"961"	"61"	"1"	"MeasID_3"	13.6666666666667	20.5	3	"1"	NA
"962"	"61"	"2"	"MeasID_4"	34.05873015873	51.088095238095	3	"1"	NA
"963"	"61"	"3"	"MeasID_5"	NA	NA	3	"0"	NA
"964"	"61"	"4"	"MeasID_6"	NA	NA	3	"0"	NA
"965"	"61"	"5"	"MeasID_7"	NA	NA	3	"0"	NA
"966"	"61"	"6"	"MeasID_8"	NA	NA	3	"0"	NA
"967"	"61"	"7"	"MeasID_9"	NA	NA	3	"0"	NA
"968"	"61"	"8"	"MeasID_10"	NA	NA	3	"0"	NA
"969"	"61"	"9"	"MeasID_11"	2.43787528900437	2.11856405413699	3	"3"	NA
"970"	"61"	"10"	"MeasID_12"	1.16439873118217	1.21659809677326	3	"3"	NA
"971"	"61"	"11"	"MeasID_13"	0.238716666666667	0.358075	3	"1"	NA
"972"	"61"	"12"	"MeasID_14"	0.36098312063025	0.541474680945375	3	"1"	NA
"973"	"61"	"13"	"MeasID_15"	NA	NA	3	"0"	NA
"974"	"61"	"14"	"MeasID_16"	0.0443471131568853	0.066520669735328	3	"1"	NA
"975"	"61"	"15"	"MeasID_17"	5.96264538569965	6.51206146404948	3	"3"	NA
"976"	"61"	"16"	"MeasID_18"	1.86666666666667	2.8	3	"1"	NA
"977"	"62"	"1"	"MeasID_3"	51.321875879607	39.0660914785871	4	"4"	NA
"978"	"62"	"2"	"MeasID_4"	34.4	0	4	"1"	NA
"979"	"62"	"3"	"MeasID_5"	NA	NA	4	"0"	NA
"980"	"62"	"4"	"MeasID_6"	NA	NA	4	"0"	NA
"981"	"62"	"5"	"MeasID_7"	NA	NA	4	"0"	NA
"982"	"62"	"6"	"MeasID_8"	NA	NA	4	"0"	NA
"983"	"62"	"7"	"MeasID_9"	NA	NA	4	"0"	NA
"984"	"62"	"8"	"MeasID_10"	NA	NA	4	"0"	NA
"985"	"62"	"9"	"MeasID_11"	1.48276045585619	0.739588737408249	4	"4"	NA
"986"	"62"	"10"	"MeasID_12"	2.90626058425531	1.25984737885556	4	"4"	NA
"987"	"62"	"11"	"MeasID_13"	0.571575	0	4	"1"	NA
"988"	"62"	"12"	"MeasID_14"	0.971341741665833	1.29512232222111	4	"3"	NA
"989"	"62"	"13"	"MeasID_15"	NA	NA	4	"0"	NA
"990"	"62"	"14"	"MeasID_16"	1.078625	0	4	"1"	NA
"991"	"62"	"15"	"MeasID_17"	36.8086713572194	17.6556450775597	4	"4"	NA
"992"	"62"	"16"	"MeasID_18"	21.3	0	4	"1"	NA
"993"	"63"	"1"	"MeasID_3"	8.28594107611154	13.1718821522231	10	"3"	NA
"994"	"63"	"2"	"MeasID_4"	NA	NA	10	"0"	NA
"995"	"63"	"3"	"MeasID_5"	NA	NA	10	"0"	NA
"996"	"63"	"4"	"MeasID_6"	NA	NA	10	"0"	NA
"997"	"63"	"5"	"MeasID_7"	NA	NA	10	"0"	NA
"998"	"63"	"6"	"MeasID_8"	NA	NA	10	"0"	NA
"999"	"63"	"7"	"MeasID_9"	NA	NA	10	"0"	NA
"1000"	"63"	"8"	"MeasID_10"	NA	NA	10	"0"	NA
"1001"	"63"	"9"	"MeasID_11"	0.955558267925724	0.407731408101449	10	"5"	NA
"1002"	"63"	"10"	"MeasID_12"	1.16022129966788	0.880398159335768	10	"6"	NA
"1003"	"63"	"11"	"MeasID_13"	NA	NA	10	"0"	NA
"1004"	"63"	"12"	"MeasID_14"	0.289669917307436	0.579339834614872	10	"2"	NA
"1005"	"63"	"13"	"MeasID_15"	NA	NA	10	"0"	NA
"1006"	"63"	"14"	"MeasID_16"	0.0722917	0	10	"1"	NA
"1007"	"63"	"15"	"MeasID_17"	9.42643800022214	9.768818469732	10	"7"	NA
"1008"	"63"	"16"	"MeasID_18"	NA	NA	10	"0"	NA
"1009"	"64"	"1"	"MeasID_3"	16.3726433982906	18.4192238230769	9	"5"	NA
"1010"	"64"	"2"	"MeasID_4"	33.6303140096618	37.8341032608696	9	"5"	NA
"1011"	"64"	"3"	"MeasID_5"	22.6566666666667	25.48875	9	"2"	NA
"1012"	"64"	"4"	"MeasID_6"	NA	NA	9	"0"	NA
"1013"	"64"	"5"	"MeasID_7"	18.6407777777778	20.970875	9	"2"	NA
"1014"	"64"	"6"	"MeasID_8"	NA	NA	9	"0"	NA
"1015"	"64"	"7"	"MeasID_9"	NA	NA	9	"0"	NA
"1016"	"64"	"8"	"MeasID_10"	NA	NA	9	"0"	NA
"1017"	"64"	"9"	"MeasID_11"	1.09314559291795	1.22978879203269	9	"6"	NA
"1018"	"64"	"10"	"MeasID_12"	1.37159726574446	1.54304692396252	9	"7"	NA
"1019"	"64"	"11"	"MeasID_13"	0.389696296296296	0.438408333333333	9	"4"	NA
"1020"	"64"	"12"	"MeasID_14"	0.447002905856652	0.502878269088734	9	"4"	NA
"1021"	"64"	"13"	"MeasID_15"	NA	NA	9	"0"	NA
"1022"	"64"	"14"	"MeasID_16"	0.225156988894796	0.253301612506646	9	"6"	NA
"1023"	"64"	"15"	"MeasID_17"	11.7432259122623	13.2111291512951	9	"7"	NA
"1024"	"64"	"16"	"MeasID_18"	7.48363858363859	8.41909340659341	9	"5"	NA
"1025"	"65"	"1"	"MeasID_3"	16.3726433982906	18.4192238230769	9	"5"	NA
"1026"	"65"	"2"	"MeasID_4"	33.6303140096618	37.8341032608696	9	"5"	NA
"1027"	"65"	"3"	"MeasID_5"	22.6566666666667	25.48875	9	"2"	NA
"1028"	"65"	"4"	"MeasID_6"	NA	NA	9	"0"	NA
"1029"	"65"	"5"	"MeasID_7"	18.6407777777778	20.970875	9	"2"	NA
"1030"	"65"	"6"	"MeasID_8"	NA	NA	9	"0"	NA
"1031"	"65"	"7"	"MeasID_9"	NA	NA	9	"0"	NA
"1032"	"65"	"8"	"MeasID_10"	NA	NA	9	"0"	NA
"1033"	"65"	"9"	"MeasID_11"	1.09314559291795	1.22978879203269	9	"6"	NA
"1034"	"65"	"10"	"MeasID_12"	1.37159726574446	1.54304692396252	9	"7"	NA
"1035"	"65"	"11"	"MeasID_13"	0.389696296296296	0.438408333333333	9	"4"	NA
"1036"	"65"	"12"	"MeasID_14"	0.447002905856652	0.502878269088734	9	"4"	NA
"1037"	"65"	"13"	"MeasID_15"	NA	NA	9	"0"	NA
"1038"	"65"	"14"	"MeasID_16"	0.225156988894796	0.253301612506646	9	"6"	NA
"1039"	"65"	"15"	"MeasID_17"	11.7432259122623	13.2111291512951	9	"7"	NA
